well	strain	drug	dose_um	runtime	measure
E07	wt	5673113 (1)	6	72945	0.9013
E07	wt	5673113 (1)	6	73819	0.898
E07	wt	5673113 (1)	6	74695	0.8989
E07	wt	5673113 (1)	6	75570	0.9032
E07	wt	5673113 (1)	6	76444	0.9001
E07	wt	5673113 (1)	6	77319	0.8984
E07	wt	5673113 (1)	6	78193	0.9057
E07	wt	5673113 (1)	6	79068	0.9055
E07	wt	5673113 (1)	6	79943	0.8968
E07	wt	5673113 (1)	6	80818	0.9059
E07	wt	5673113 (1)	6	82096	0.9034
E07	wt	5673113 (1)	6	82970	0.9043
E07	wt	5673113 (1)	6	83845	0.9042
E08	wt	5673113 (1)	6	926	0.0868
E08	wt	5673113 (1)	6	1802	0.0873
E08	wt	5673113 (1)	6	2678	0.085
E08	wt	5673113 (1)	6	3552	0.0865
E08	wt	5673113 (1)	6	4427	0.0934
E08	wt	5673113 (1)	6	5301	0.0911
E08	wt	5673113 (1)	6	6176	0.0941
E08	wt	5673113 (1)	6	7050	0.0905
E08	wt	5673113 (1)	6	7924	0.0996
E08	wt	5673113 (1)	6	8799	0.1114
E08	wt	5673113 (1)	6	9673	0.0996
E08	wt	5673113 (1)	6	10548	0.1016
E08	wt	5673113 (1)	6	11422	0.101
E08	wt	5673113 (1)	6	12297	0.1126
E08	wt	5673113 (1)	6	13171	0.1073
E08	wt	5673113 (1)	6	14046	0.11
E08	wt	5673113 (1)	6	14920	0.1181
E08	wt	5673113 (1)	6	15794	0.1347
E08	wt	5673113 (1)	6	16669	0.1267
E08	wt	5673113 (1)	6	17543	0.127
E08	wt	5673113 (1)	6	18417	0.1351
E08	wt	5673113 (1)	6	19292	0.1419
E08	wt	5673113 (1)	6	20166	0.1565
E08	wt	5673113 (1)	6	21041	0.158
E08	wt	5673113 (1)	6	21915	0.1665
E08	wt	5673113 (1)	6	22789	0.1862
E08	wt	5673113 (1)	6	23663	0.1918
E08	wt	5673113 (1)	6	24538	0.1945
E08	wt	5673113 (1)	6	25412	0.2105
E08	wt	5673113 (1)	6	26286	0.2246
E08	wt	5673113 (1)	6	27161	0.2402
E08	wt	5673113 (1)	6	28036	0.2591
E08	wt	5673113 (1)	6	28910	0.2732
E08	wt	5673113 (1)	6	29785	0.2939
E08	wt	5673113 (1)	6	30659	0.3131
E08	wt	5673113 (1)	6	31534	0.3347
E08	wt	5673113 (1)	6	32408	0.3615
E08	wt	5673113 (1)	6	33282	0.3872
E08	wt	5673113 (1)	6	34157	0.4141
E08	wt	5673113 (1)	6	35031	0.4438
E08	wt	5673113 (1)	6	35905	0.4685
E08	wt	5673113 (1)	6	36780	0.5008
E08	wt	5673113 (1)	6	37655	0.5278
E08	wt	5673113 (1)	6	38529	0.5561
E08	wt	5673113 (1)	6	39403	0.5859
E08	wt	5673113 (1)	6	40278	0.6166
E08	wt	5673113 (1)	6	41152	0.6548
E08	wt	5673113 (1)	6	42026	0.6784
E08	wt	5673113 (1)	6	42901	0.7106
E08	wt	5673113 (1)	6	43775	0.7444
E08	wt	5673113 (1)	6	44650	0.7779
E08	wt	5673113 (1)	6	45524	0.8047
E08	wt	5673113 (1)	6	46399	0.8425
E08	wt	5673113 (1)	6	47273	0.8707
E08	wt	5673113 (1)	6	48148	0.8872
E08	wt	5673113 (1)	6	49022	0.9119
E08	wt	5673113 (1)	6	49896	0.9179
E08	wt	5673113 (1)	6	50770	0.9182
E08	wt	5673113 (1)	6	51645	0.9092
E08	wt	5673113 (1)	6	52519	0.9053
E08	wt	5673113 (1)	6	53393	0.9038
E08	wt	5673113 (1)	6	54268	0.9085
E08	wt	5673113 (1)	6	55143	0.9064
E08	wt	5673113 (1)	6	56017	0.91
E08	wt	5673113 (1)	6	56891	0.913
E08	wt	5673113 (1)	6	57766	0.9156
E08	wt	5673113 (1)	6	58640	0.9148
E08	wt	5673113 (1)	6	59515	0.917
E08	wt	5673113 (1)	6	60389	0.9163
E08	wt	5673113 (1)	6	61264	0.9213
E08	wt	5673113 (1)	6	62138	0.9199
E08	wt	5673113 (1)	6	63013	0.9144
E08	wt	5673113 (1)	6	65075	0.9228
E08	wt	5673113 (1)	6	65950	0.9208
E08	wt	5673113 (1)	6	66824	0.9208
E08	wt	5673113 (1)	6	67698	0.9226
E08	wt	5673113 (1)	6	68573	0.9213
E08	wt	5673113 (1)	6	69447	0.9264
E08	wt	5673113 (1)	6	70322	0.9238
E08	wt	5673113 (1)	6	71196	0.9238
E08	wt	5673113 (1)	6	72070	0.9227
E08	wt	5673113 (1)	6	72945	0.9264
E08	wt	5673113 (1)	6	73819	0.9239
E08	wt	5673113 (1)	6	74695	0.9235
E08	wt	5673113 (1)	6	75570	0.9235
E08	wt	5673113 (1)	6	76444	0.9242
E08	wt	5673113 (1)	6	77319	0.9285
E08	wt	5673113 (1)	6	78193	0.9279
E08	wt	5673113 (1)	6	79068	0.9289
E08	wt	5673113 (1)	6	79943	0.9281
E08	wt	5673113 (1)	6	80818	0.9294
E08	wt	5673113 (1)	6	82096	0.9286
E08	wt	5673113 (1)	6	82970	0.9292
E08	wt	5673113 (1)	6	83845	0.9309
E09	wt	5673113 (1)	6	926	0.0904
E09	wt	5673113 (1)	6	1802	0.09
E09	wt	5673113 (1)	6	2678	0.0863
E09	wt	5673113 (1)	6	3552	0.0887
E09	wt	5673113 (1)	6	4427	0.0936
E09	wt	5673113 (1)	6	5301	0.0897
E09	wt	5673113 (1)	6	6176	0.0931
E09	wt	5673113 (1)	6	7050	0.0927
E09	wt	5673113 (1)	6	7924	0.0963
E09	wt	5673113 (1)	6	8799	0.1032
E09	wt	5673113 (1)	6	9673	0.1008
E09	wt	5673113 (1)	6	10548	0.1019
E09	wt	5673113 (1)	6	11422	0.105
E09	wt	5673113 (1)	6	12297	0.1099
E09	wt	5673113 (1)	6	13171	0.111
E09	wt	5673113 (1)	6	14046	0.1137
E09	wt	5673113 (1)	6	14920	0.1177
E09	wt	5673113 (1)	6	15794	0.1256
E09	wt	5673113 (1)	6	16669	0.1252
E09	wt	5673113 (1)	6	17543	0.1307
E09	wt	5673113 (1)	6	18417	0.138
E09	wt	5673113 (1)	6	19292	0.1448
E09	wt	5673113 (1)	6	20166	0.1511
E09	wt	5673113 (1)	6	21041	0.1613
E09	wt	5673113 (1)	6	21915	0.1695
E09	wt	5673113 (1)	6	22789	0.181
E09	wt	5673113 (1)	6	23663	0.1884
E09	wt	5673113 (1)	6	24538	0.1991
E09	wt	5673113 (1)	6	25412	0.2164
E09	wt	5673113 (1)	6	26286	0.2305
E09	wt	5673113 (1)	6	27161	0.2421
E09	wt	5673113 (1)	6	28036	0.2626
E09	wt	5673113 (1)	6	28910	0.2785
E09	wt	5673113 (1)	6	29785	0.2954
E09	wt	5673113 (1)	6	30659	0.3145
E09	wt	5673113 (1)	6	31534	0.3365
E09	wt	5673113 (1)	6	32408	0.3617
E09	wt	5673113 (1)	6	33282	0.3838
E09	wt	5673113 (1)	6	34157	0.4144
E09	wt	5673113 (1)	6	35031	0.4444
E09	wt	5673113 (1)	6	35905	0.4729
E09	wt	5673113 (1)	6	36780	0.4993
E09	wt	5673113 (1)	6	37655	0.5266
E09	wt	5673113 (1)	6	38529	0.5532
E09	wt	5673113 (1)	6	39403	0.5855
E09	wt	5673113 (1)	6	40278	0.6162
E09	wt	5673113 (1)	6	41152	0.6464
E09	wt	5673113 (1)	6	42026	0.6734
E09	wt	5673113 (1)	6	42901	0.7089
E09	wt	5673113 (1)	6	43775	0.7372
E09	wt	5673113 (1)	6	44650	0.7713
E09	wt	5673113 (1)	6	45524	0.8027
E09	wt	5673113 (1)	6	46399	0.8322
E09	wt	5673113 (1)	6	47273	0.8563
E09	wt	5673113 (1)	6	48148	0.883
E09	wt	5673113 (1)	6	49022	0.8994
E09	wt	5673113 (1)	6	49896	0.9108
E09	wt	5673113 (1)	6	50770	0.9096
E09	wt	5673113 (1)	6	51645	0.9005
E09	wt	5673113 (1)	6	52519	0.9054
E09	wt	5673113 (1)	6	53393	0.901
E09	wt	5673113 (1)	6	54268	0.9032
E09	wt	5673113 (1)	6	55143	0.9034
E09	wt	5673113 (1)	6	56017	0.9068
E09	wt	5673113 (1)	6	56891	0.909
E09	wt	5673113 (1)	6	57766	0.9043
E09	wt	5673113 (1)	6	58640	0.9111
E09	wt	5673113 (1)	6	59515	0.9079
E09	wt	5673113 (1)	6	60389	0.9104
E09	wt	5673113 (1)	6	61264	0.9159
E09	wt	5673113 (1)	6	62138	0.9123
E09	wt	5673113 (1)	6	63013	0.9096
E09	wt	5673113 (1)	6	65075	0.9145
E09	wt	5673113 (1)	6	65950	0.9126
E09	wt	5673113 (1)	6	66824	0.9186
E09	wt	5673113 (1)	6	67698	0.9166
E09	wt	5673113 (1)	6	68573	0.9142
E09	wt	5673113 (1)	6	69447	0.918
E09	wt	5673113 (1)	6	70322	0.9193
E09	wt	5673113 (1)	6	71196	0.919
E09	wt	5673113 (1)	6	72070	0.9151
E09	wt	5673113 (1)	6	72945	0.9195
E09	wt	5673113 (1)	6	73819	0.9152
E09	wt	5673113 (1)	6	74695	0.919
E09	wt	5673113 (1)	6	75570	0.919
E09	wt	5673113 (1)	6	76444	0.9225
E09	wt	5673113 (1)	6	77319	0.9192
E09	wt	5673113 (1)	6	78193	0.9217
E09	wt	5673113 (1)	6	79068	0.9214
E09	wt	5673113 (1)	6	79943	0.9188
E09	wt	5673113 (1)	6	80818	0.925
E09	wt	5673113 (1)	6	82096	0.9238
E09	wt	5673113 (1)	6	82970	0.9256
E09	wt	5673113 (1)	6	83845	0.9242
E10	swd3∆	5673113 (1)	6	926	0.0816
E10	swd3∆	5673113 (1)	6	1802	0.0816
E10	swd3∆	5673113 (1)	6	2678	0.0806
E10	swd3∆	5673113 (1)	6	3552	0.0785
E10	swd3∆	5673113 (1)	6	4427	0.0786
E10	swd3∆	5673113 (1)	6	5301	0.0814
E10	swd3∆	5673113 (1)	6	6176	0.0815
E10	swd3∆	5673113 (1)	6	7050	0.0801
E10	swd3∆	5673113 (1)	6	7924	0.0795
E10	swd3∆	5673113 (1)	6	8799	0.0791
E10	swd3∆	5673113 (1)	6	9673	0.079
E10	swd3∆	5673113 (1)	6	10548	0.0822
E10	swd3∆	5673113 (1)	6	11422	0.0831
E10	swd3∆	5673113 (1)	6	12297	0.0813
E10	swd3∆	5673113 (1)	6	13171	0.085
E10	swd3∆	5673113 (1)	6	14046	0.0846
E10	swd3∆	5673113 (1)	6	14920	0.0837
E10	swd3∆	5673113 (1)	6	15794	0.0895
E10	swd3∆	5673113 (1)	6	16669	0.091
E10	swd3∆	5673113 (1)	6	17543	0.0898
E10	swd3∆	5673113 (1)	6	18417	0.0925
E10	swd3∆	5673113 (1)	6	19292	0.0942
E10	swd3∆	5673113 (1)	6	20166	0.0941
E10	swd3∆	5673113 (1)	6	21041	0.101
E10	swd3∆	5673113 (1)	6	21915	0.0988
E10	swd3∆	5673113 (1)	6	22789	0.1033
E10	swd3∆	5673113 (1)	6	23663	0.1052
E10	swd3∆	5673113 (1)	6	24538	0.1056
E10	swd3∆	5673113 (1)	6	25412	0.11
E10	swd3∆	5673113 (1)	6	26286	0.1133
E10	swd3∆	5673113 (1)	6	27161	0.1152
E10	swd3∆	5673113 (1)	6	28036	0.124
E10	swd3∆	5673113 (1)	6	28910	0.1255
E10	swd3∆	5673113 (1)	6	29785	0.1349
E10	swd3∆	5673113 (1)	6	30659	0.1327
E10	swd3∆	5673113 (1)	6	31534	0.141
E10	swd3∆	5673113 (1)	6	32408	0.1492
E10	swd3∆	5673113 (1)	6	33282	0.1525
E10	swd3∆	5673113 (1)	6	34157	0.1614
E10	swd3∆	5673113 (1)	6	35031	0.1696
E10	swd3∆	5673113 (1)	6	35905	0.1792
E10	swd3∆	5673113 (1)	6	36780	0.1902
E10	swd3∆	5673113 (1)	6	37655	0.1985
E10	swd3∆	5673113 (1)	6	38529	0.2064
E10	swd3∆	5673113 (1)	6	39403	0.2192
E10	swd3∆	5673113 (1)	6	40278	0.2318
E10	swd3∆	5673113 (1)	6	41152	0.244
E10	swd3∆	5673113 (1)	6	42026	0.2596
E10	swd3∆	5673113 (1)	6	42901	0.2757
E10	swd3∆	5673113 (1)	6	43775	0.2874
E10	swd3∆	5673113 (1)	6	44650	0.3046
E10	swd3∆	5673113 (1)	6	45524	0.3264
E10	swd3∆	5673113 (1)	6	46399	0.352
E10	swd3∆	5673113 (1)	6	47273	0.3617
E10	swd3∆	5673113 (1)	6	48148	0.3824
E10	swd3∆	5673113 (1)	6	49022	0.4007
E10	swd3∆	5673113 (1)	6	49896	0.428
E10	swd3∆	5673113 (1)	6	50770	0.4541
E10	swd3∆	5673113 (1)	6	51645	0.4771
E10	swd3∆	5673113 (1)	6	52519	0.4993
E10	swd3∆	5673113 (1)	6	53393	0.5297
E10	swd3∆	5673113 (1)	6	54268	0.556
E10	swd3∆	5673113 (1)	6	55143	0.5798
E10	swd3∆	5673113 (1)	6	56017	0.6142
E10	swd3∆	5673113 (1)	6	56891	0.6351
E10	swd3∆	5673113 (1)	6	57766	0.663
E10	swd3∆	5673113 (1)	6	58640	0.6943
E10	swd3∆	5673113 (1)	6	59515	0.7222
E10	swd3∆	5673113 (1)	6	60389	0.7486
E10	swd3∆	5673113 (1)	6	61264	0.7727
E10	swd3∆	5673113 (1)	6	62138	0.8017
E10	swd3∆	5673113 (1)	6	63013	0.8189
E10	swd3∆	5673113 (1)	6	65075	0.8562
E10	swd3∆	5673113 (1)	6	65950	0.8678
E10	swd3∆	5673113 (1)	6	66824	0.862
E10	swd3∆	5673113 (1)	6	67698	0.8553
E10	swd3∆	5673113 (1)	6	68573	0.8496
E10	swd3∆	5673113 (1)	6	69447	0.8529
E10	swd3∆	5673113 (1)	6	70322	0.8481
E10	swd3∆	5673113 (1)	6	71196	0.8499
E10	swd3∆	5673113 (1)	6	72070	0.8516
E10	swd3∆	5673113 (1)	6	72945	0.8534
E10	swd3∆	5673113 (1)	6	73819	0.8545
E10	swd3∆	5673113 (1)	6	74695	0.8497
E10	swd3∆	5673113 (1)	6	75570	0.8457
E10	swd3∆	5673113 (1)	6	76444	0.8463
E10	swd3∆	5673113 (1)	6	77319	0.8482
E10	swd3∆	5673113 (1)	6	78193	0.8512
E10	swd3∆	5673113 (1)	6	79068	0.8504
E10	swd3∆	5673113 (1)	6	79943	0.8501
E10	swd3∆	5673113 (1)	6	80818	0.8531
E10	swd3∆	5673113 (1)	6	82096	0.848
E10	swd3∆	5673113 (1)	6	82970	0.8488
E10	swd3∆	5673113 (1)	6	83845	0.8484
E11	swd3∆	5673113 (1)	6	926	0.0784
E11	swd3∆	5673113 (1)	6	1802	0.0801
E11	swd3∆	5673113 (1)	6	2678	0.077
E11	swd3∆	5673113 (1)	6	3552	0.0778
E11	swd3∆	5673113 (1)	6	4427	0.0786
E11	swd3∆	5673113 (1)	6	5301	0.0793
E11	swd3∆	5673113 (1)	6	6176	0.0788
E11	swd3∆	5673113 (1)	6	7050	0.0784
E11	swd3∆	5673113 (1)	6	7924	0.0796
E11	swd3∆	5673113 (1)	6	8799	0.08
E11	swd3∆	5673113 (1)	6	9673	0.0804
E11	swd3∆	5673113 (1)	6	10548	0.0809
E11	swd3∆	5673113 (1)	6	11422	0.0833
E11	swd3∆	5673113 (1)	6	12297	0.0821
E11	swd3∆	5673113 (1)	6	13171	0.0849
E11	swd3∆	5673113 (1)	6	14046	0.0851
E11	swd3∆	5673113 (1)	6	14920	0.0869
E11	swd3∆	5673113 (1)	6	15794	0.0886
E11	swd3∆	5673113 (1)	6	16669	0.0898
E11	swd3∆	5673113 (1)	6	17543	0.0932
E11	swd3∆	5673113 (1)	6	18417	0.0933
E11	swd3∆	5673113 (1)	6	19292	0.0949
E11	swd3∆	5673113 (1)	6	20166	0.0965
E11	swd3∆	5673113 (1)	6	21041	0.098
E11	swd3∆	5673113 (1)	6	21915	0.1013
E11	swd3∆	5673113 (1)	6	22789	0.1046
E11	swd3∆	5673113 (1)	6	23663	0.1095
E11	swd3∆	5673113 (1)	6	24538	0.1117
E11	swd3∆	5673113 (1)	6	25412	0.1162
E11	swd3∆	5673113 (1)	6	26286	0.1173
E11	swd3∆	5673113 (1)	6	27161	0.1235
E11	swd3∆	5673113 (1)	6	28036	0.1323
E11	swd3∆	5673113 (1)	6	28910	0.134
E11	swd3∆	5673113 (1)	6	29785	0.1385
E11	swd3∆	5673113 (1)	6	30659	0.1465
E11	swd3∆	5673113 (1)	6	31534	0.1523
E11	swd3∆	5673113 (1)	6	32408	0.1607
E11	swd3∆	5673113 (1)	6	33282	0.1702
E11	swd3∆	5673113 (1)	6	34157	0.185
E11	swd3∆	5673113 (1)	6	35031	0.2243
E11	swd3∆	5673113 (1)	6	35905	0.2031
E11	swd3∆	5673113 (1)	6	36780	0.2151
E11	swd3∆	5673113 (1)	6	37655	0.2312
E11	swd3∆	5673113 (1)	6	38529	0.2448
E11	swd3∆	5673113 (1)	6	39403	0.2544
E11	swd3∆	5673113 (1)	6	40278	0.2745
E11	swd3∆	5673113 (1)	6	41152	0.2922
E11	swd3∆	5673113 (1)	6	42026	0.2983
E11	swd3∆	5673113 (1)	6	42901	0.3144
E11	swd3∆	5673113 (1)	6	43775	0.3343
E11	swd3∆	5673113 (1)	6	44650	0.357
E11	swd3∆	5673113 (1)	6	45524	0.3776
E11	swd3∆	5673113 (1)	6	46399	0.3999
E11	swd3∆	5673113 (1)	6	47273	0.4206
E11	swd3∆	5673113 (1)	6	48148	0.4462
E11	swd3∆	5673113 (1)	6	49022	0.4727
E11	swd3∆	5673113 (1)	6	49896	0.4997
E11	swd3∆	5673113 (1)	6	50770	0.524
E11	swd3∆	5673113 (1)	6	51645	0.5528
E11	swd3∆	5673113 (1)	6	52519	0.5809
E11	swd3∆	5673113 (1)	6	53393	0.6114
E11	swd3∆	5673113 (1)	6	54268	0.6382
E11	swd3∆	5673113 (1)	6	55143	0.6687
E11	swd3∆	5673113 (1)	6	56017	0.6871
E11	swd3∆	5673113 (1)	6	56891	0.7215
E11	swd3∆	5673113 (1)	6	57766	0.7492
E11	swd3∆	5673113 (1)	6	58640	0.7784
E11	swd3∆	5673113 (1)	6	59515	0.8003
E11	swd3∆	5673113 (1)	6	60389	0.8219
E11	swd3∆	5673113 (1)	6	61264	0.8587
E11	swd3∆	5673113 (1)	6	62138	0.875
E11	swd3∆	5673113 (1)	6	63013	0.8819
E11	swd3∆	5673113 (1)	6	65075	0.8652
E11	swd3∆	5673113 (1)	6	65950	0.8548
E11	swd3∆	5673113 (1)	6	66824	0.861
E11	swd3∆	5673113 (1)	6	67698	0.8598
E11	swd3∆	5673113 (1)	6	68573	0.8573
E11	swd3∆	5673113 (1)	6	69447	0.8561
E11	swd3∆	5673113 (1)	6	70322	0.8598
E11	swd3∆	5673113 (1)	6	71196	0.856
E11	swd3∆	5673113 (1)	6	72070	0.8549
E11	swd3∆	5673113 (1)	6	72945	0.8583
E11	swd3∆	5673113 (1)	6	73819	0.8568
E11	swd3∆	5673113 (1)	6	74695	0.858
E11	swd3∆	5673113 (1)	6	75570	0.8637
E11	swd3∆	5673113 (1)	6	76444	0.8636
E11	swd3∆	5673113 (1)	6	77319	0.8579
E11	swd3∆	5673113 (1)	6	78193	0.8569
E11	swd3∆	5673113 (1)	6	79068	0.8597
E11	swd3∆	5673113 (1)	6	79943	0.8617
E11	swd3∆	5673113 (1)	6	80818	0.8676
E11	swd3∆	5673113 (1)	6	82096	0.8564
E11	swd3∆	5673113 (1)	6	82970	0.8588
E11	swd3∆	5673113 (1)	6	83845	0.8556
E12	swd3∆	5673113 (1)	6	926	0.0919
E12	swd3∆	5673113 (1)	6	1802	0.0927
E12	swd3∆	5673113 (1)	6	2678	0.0956
E12	swd3∆	5673113 (1)	6	3552	0.0936
E12	swd3∆	5673113 (1)	6	4427	0.0872
E12	swd3∆	5673113 (1)	6	5301	0.0989
E12	swd3∆	5673113 (1)	6	6176	0.0914
E12	swd3∆	5673113 (1)	6	7050	0.1018
E12	swd3∆	5673113 (1)	6	7924	0.0996
E12	swd3∆	5673113 (1)	6	8799	0.1016
E12	swd3∆	5673113 (1)	6	9673	0.0981
E12	swd3∆	5673113 (1)	6	10548	0.099
E12	swd3∆	5673113 (1)	6	11422	0.0924
E12	swd3∆	5673113 (1)	6	12297	0.0998
E12	swd3∆	5673113 (1)	6	13171	0.1008
E12	swd3∆	5673113 (1)	6	14046	0.0962
E12	swd3∆	5673113 (1)	6	14920	0.0964
E12	swd3∆	5673113 (1)	6	15794	0.1042
E12	swd3∆	5673113 (1)	6	16669	0.1052
E12	swd3∆	5673113 (1)	6	17543	0.1186
E12	swd3∆	5673113 (1)	6	18417	0.1039
E12	swd3∆	5673113 (1)	6	19292	0.1145
E12	swd3∆	5673113 (1)	6	20166	0.1223
E12	swd3∆	5673113 (1)	6	21041	0.1164
E12	swd3∆	5673113 (1)	6	21915	0.1173
E12	swd3∆	5673113 (1)	6	22789	0.114
E12	swd3∆	5673113 (1)	6	23663	0.1228
E12	swd3∆	5673113 (1)	6	24538	0.1236
E12	swd3∆	5673113 (1)	6	25412	0.1237
E12	swd3∆	5673113 (1)	6	26286	0.1275
E12	swd3∆	5673113 (1)	6	27161	0.1311
E12	swd3∆	5673113 (1)	6	28036	0.1416
E12	swd3∆	5673113 (1)	6	28910	0.1381
E12	swd3∆	5673113 (1)	6	29785	0.1501
E12	swd3∆	5673113 (1)	6	30659	0.1503
E12	swd3∆	5673113 (1)	6	31534	0.1702
E12	swd3∆	5673113 (1)	6	32408	0.1664
E12	swd3∆	5673113 (1)	6	33282	0.1772
E12	swd3∆	5673113 (1)	6	34157	0.1828
E12	swd3∆	5673113 (1)	6	35031	0.1874
E12	swd3∆	5673113 (1)	6	35905	0.1991
E12	swd3∆	5673113 (1)	6	36780	0.2077
E12	swd3∆	5673113 (1)	6	37655	0.2216
E12	swd3∆	5673113 (1)	6	38529	0.2308
E12	swd3∆	5673113 (1)	6	39403	0.2426
E12	swd3∆	5673113 (1)	6	40278	0.2497
E12	swd3∆	5673113 (1)	6	41152	0.2648
E12	swd3∆	5673113 (1)	6	42026	0.2826
E12	swd3∆	5673113 (1)	6	42901	0.3034
E12	swd3∆	5673113 (1)	6	43775	0.3092
E12	swd3∆	5673113 (1)	6	44650	0.3436
E12	swd3∆	5673113 (1)	6	45524	0.3422
E12	swd3∆	5673113 (1)	6	46399	0.3668
E12	swd3∆	5673113 (1)	6	47273	0.3896
E12	swd3∆	5673113 (1)	6	48148	0.4155
E12	swd3∆	5673113 (1)	6	49022	0.4235
E12	swd3∆	5673113 (1)	6	49896	0.4507
E12	swd3∆	5673113 (1)	6	50770	0.4698
E12	swd3∆	5673113 (1)	6	51645	0.4944
E12	swd3∆	5673113 (1)	6	52519	0.5184
E12	swd3∆	5673113 (1)	6	53393	0.5478
E12	swd3∆	5673113 (1)	6	54268	0.5627
E12	swd3∆	5673113 (1)	6	55143	0.6009
E12	swd3∆	5673113 (1)	6	56017	0.6161
E12	swd3∆	5673113 (1)	6	56891	0.6473
E12	swd3∆	5673113 (1)	6	57766	0.682
E12	swd3∆	5673113 (1)	6	58640	0.7057
E12	swd3∆	5673113 (1)	6	59515	0.7279
E12	swd3∆	5673113 (1)	6	60389	0.7558
E12	swd3∆	5673113 (1)	6	61264	0.7854
E12	swd3∆	5673113 (1)	6	62138	0.8147
E12	swd3∆	5673113 (1)	6	63013	0.829
E12	swd3∆	5673113 (1)	6	65075	0.8657
E12	swd3∆	5673113 (1)	6	65950	0.8719
E12	swd3∆	5673113 (1)	6	66824	0.8675
E12	swd3∆	5673113 (1)	6	67698	0.8603
E12	swd3∆	5673113 (1)	6	68573	0.8557
E12	swd3∆	5673113 (1)	6	69447	0.8609
E12	swd3∆	5673113 (1)	6	70322	0.8567
E12	swd3∆	5673113 (1)	6	71196	0.8551
E12	swd3∆	5673113 (1)	6	72070	0.8543
E12	swd3∆	5673113 (1)	6	72945	0.8592
E12	swd3∆	5673113 (1)	6	73819	0.8594
E12	swd3∆	5673113 (1)	6	74695	0.8626
E12	swd3∆	5673113 (1)	6	75570	0.8569
E12	swd3∆	5673113 (1)	6	76444	0.8551
E12	swd3∆	5673113 (1)	6	77319	0.8665
E12	swd3∆	5673113 (1)	6	78193	0.8617
E12	swd3∆	5673113 (1)	6	79068	0.8627
E12	swd3∆	5673113 (1)	6	79943	0.8598
E12	swd3∆	5673113 (1)	6	80818	0.8628
E12	swd3∆	5673113 (1)	6	82096	0.8559
E12	swd3∆	5673113 (1)	6	82970	0.8575
E12	swd3∆	5673113 (1)	6	83845	0.8561
F01	wt	6772625 (2)	12	926	0.0801
F01	wt	6772625 (2)	12	1802	0.0805
F01	wt	6772625 (2)	12	2678	0.0798
F01	wt	6772625 (2)	12	3552	0.0803
F01	wt	6772625 (2)	12	4427	0.0822
F01	wt	6772625 (2)	12	5301	0.083
F01	wt	6772625 (2)	12	6176	0.0851
F01	wt	6772625 (2)	12	7050	0.0857
F01	wt	6772625 (2)	12	7924	0.0878
F01	wt	6772625 (2)	12	8799	0.091
F01	wt	6772625 (2)	12	9673	0.0934
F01	wt	6772625 (2)	12	10548	0.0909
F01	wt	6772625 (2)	12	11422	0.0931
F01	wt	6772625 (2)	12	12297	0.0942
F01	wt	6772625 (2)	12	13171	0.1008
F01	wt	6772625 (2)	12	14046	0.1004
F01	wt	6772625 (2)	12	14920	0.1047
F01	wt	6772625 (2)	12	15794	0.1084
F01	wt	6772625 (2)	12	16669	0.1122
F01	wt	6772625 (2)	12	17543	0.1159
F01	wt	6772625 (2)	12	18417	0.1217
F01	wt	6772625 (2)	12	19292	0.1282
F01	wt	6772625 (2)	12	20166	0.1354
F01	wt	6772625 (2)	12	21041	0.1472
F01	wt	6772625 (2)	12	21915	0.1497
F01	wt	6772625 (2)	12	22789	0.158
F01	wt	6772625 (2)	12	23663	0.1683
F01	wt	6772625 (2)	12	24538	0.1855
F01	wt	6772625 (2)	12	25412	0.1914
F01	wt	6772625 (2)	12	26286	0.1992
F01	wt	6772625 (2)	12	27161	0.2148
F01	wt	6772625 (2)	12	28036	0.2253
F01	wt	6772625 (2)	12	28910	0.2422
F01	wt	6772625 (2)	12	29785	0.2568
F01	wt	6772625 (2)	12	30659	0.2789
F01	wt	6772625 (2)	12	31534	0.2995
F01	wt	6772625 (2)	12	32408	0.3177
F01	wt	6772625 (2)	12	33282	0.3409
F01	wt	6772625 (2)	12	34157	0.3642
F01	wt	6772625 (2)	12	35031	0.3927
F01	wt	6772625 (2)	12	35905	0.42
F01	wt	6772625 (2)	12	36780	0.4467
F01	wt	6772625 (2)	12	37655	0.482
F01	wt	6772625 (2)	12	38529	0.5067
F01	wt	6772625 (2)	12	39403	0.5345
F01	wt	6772625 (2)	12	40278	0.5725
F01	wt	6772625 (2)	12	41152	0.6065
F01	wt	6772625 (2)	12	42026	0.6313
F01	wt	6772625 (2)	12	42901	0.6675
F01	wt	6772625 (2)	12	43775	0.6963
F01	wt	6772625 (2)	12	44650	0.7351
F01	wt	6772625 (2)	12	45524	0.7626
F01	wt	6772625 (2)	12	46399	0.7973
F01	wt	6772625 (2)	12	47273	0.8251
F01	wt	6772625 (2)	12	48148	0.852
F01	wt	6772625 (2)	12	49022	0.8809
F01	wt	6772625 (2)	12	49896	0.8974
F01	wt	6772625 (2)	12	50770	0.9101
F01	wt	6772625 (2)	12	51645	0.912
F01	wt	6772625 (2)	12	52519	0.9075
F01	wt	6772625 (2)	12	53393	0.9059
F01	wt	6772625 (2)	12	54268	0.9106
F01	wt	6772625 (2)	12	55143	0.9063
F01	wt	6772625 (2)	12	56017	0.9103
F01	wt	6772625 (2)	12	56891	0.913
F01	wt	6772625 (2)	12	57766	0.9136
